"YEAR","JURISDICTION","LOCATION","FINES","ARRESTS","CHARGES"
"2023","ACT","Major Cities of Australia",194,0,0
"2023","ACT","Major Cities of Australia",61,0,0
"2023","ACT","Major Cities of Australia",893,0,0
"2023","ACT","Major Cities of Australia",504,0,0
"2023","ACT","Major Cities of Australia",63,0,0
"2023","ACT","Major Cities of Australia",1520,0,0
"2023","ACT","Major Cities of Australia",631,0,0
"2023","ACT","Major Cities of Australia",40,0,0
"2023","ACT","Major Cities of Australia",431,0,0
"2023","ACT","Major Cities of Australia",237,0,0
"2023","ACT","Major Cities of Australia",7,0,0
"2023","ACT","Major Cities of Australia",66,0,0
"2023","ACT","Major Cities of Australia",24,0,0
"2023","NSW","Major Cities of Australia",3,0,0
"2023","NSW","Major Cities of Australia",1749,0,32
"2023","NSW","Major Cities of Australia",1974,0,25
"2023","NSW","Major Cities of Australia",1730,0,14
"2023","NSW","Major Cities of Australia",252,0,0
"2023","ACT","Major Cities of Australia",4,0,0
"2023","ACT","Major Cities of Australia",473,0,0
"2023","ACT","Major Cities of Australia",223,0,0
"2023","ACT","Major Cities of Australia",55,0,0
"2023","ACT","Major Cities of Australia",1001,0,0
"2023","ACT","Major Cities of Australia",515,0,0
"2023","ACT","Major Cities of Australia",59,0,0
"2023","ACT","Major Cities of Australia",1796,0,0
"2023","ACT","Major Cities of Australia",700,0,0
"2023","ACT","Major Cities of Australia",38,0,0
"2023","ACT","Major Cities of Australia",524,0,0
"2023","ACT","Major Cities of Australia",257,0,0
"2023","ACT","Major Cities of Australia",6,0,0
"2023","ACT","Major Cities of Australia",82,0,0
"2023","ACT","Major Cities of Australia",29,0,0
"2023","NSW","Major Cities of Australia",2,0,0
"2023","NSW","Major Cities of Australia",1688,0,32
"2023","NSW","Major Cities of Australia",1769,0,21
"2023","NSW","Major Cities of Australia",1589,0,13
"2023","NSW","Major Cities of Australia",243,0,0
"2023","VIC","Major Cities of Australia",1,0,0
"2023","VIC","Major Cities of Australia",3632,0,0
"2023","VIC","Major Cities of Australia",2567,0,0
"2023","VIC","Major Cities of Australia",1075,0,0
"2023","VIC","Major Cities of Australia",11843,0,0
"2023","VIC","Major Cities of Australia",8967,0,0
"2023","VIC","Major Cities of Australia",1836,0,0
"2023","VIC","Major Cities of Australia",19526,0,0
"2023","VIC","Major Cities of Australia",14497,0,0
"2023","VIC","Major Cities of Australia",2030,0,0
"2023","VIC","Major Cities of Australia",5840,0,0
"2023","VIC","Major Cities of Australia",4074,0,0
"2023","VIC","Major Cities of Australia",385,0,0
"2023","VIC","Major Cities of Australia",13208,0,0
"2023","VIC","Major Cities of Australia",7242,0,0
"2023","VIC","Major Cities of Australia",1,0,0
"2023","ACT","Major Cities of Australia",2,0,0
"2023","ACT","Major Cities of Australia",1,0,0
"2023","ACT","Major Cities of Australia",4,0,0
"2023","ACT","Major Cities of Australia",524,0,0
"2023","ACT","Major Cities of Australia",177,0,0
"2023","ACT","Major Cities of Australia",62,0,0
"2023","ACT","Major Cities of Australia",1202,0,0
"2023","ACT","Major Cities of Australia",480,0,0
"2023","ACT","Major Cities of Australia",59,0,0
"2023","ACT","Major Cities of Australia",2074,0,0
"2023","ACT","Major Cities of Australia",608,0,0
"2023","ACT","Major Cities of Australia",40,0,0
"2023","ACT","Major Cities of Australia",590,0,0
"2023","ACT","Major Cities of Australia",195,0,0
"2023","ACT","Major Cities of Australia",2,0,0
"2023","ACT","Major Cities of Australia",90,0,0
"2023","ACT","Major Cities of Australia",31,0,0
"2023","NSW","Major Cities of Australia",8,0,11
"2023","NSW","Major Cities of Australia",2158,0,43
"2023","NSW","Major Cities of Australia",2618,0,28
"2023","NSW","Major Cities of Australia",2315,0,10
"2023","NSW","Major Cities of Australia",350,0,0
"2023","VIC","Major Cities of Australia",1,0,0
"2023","VIC","Major Cities of Australia",3801,0,0
"2023","VIC","Major Cities of Australia",2502,0,0
"2023","VIC","Major Cities of Australia",1186,0,0
"2023","VIC","Major Cities of Australia",12743,0,0
"2023","VIC","Major Cities of Australia",9500,0,0
"2023","VIC","Major Cities of Australia",2024,0,0
"2023","VIC","Major Cities of Australia",21120,0,0
"2023","VIC","Major Cities of Australia",14316,0,0
"2023","VIC","Major Cities of Australia",1964,0,0
"2023","VIC","Major Cities of Australia",6203,0,0
"2023","VIC","Major Cities of Australia",4145,0,0
"2023","VIC","Major Cities of Australia",386,0,0
"2023","VIC","Major Cities of Australia",13780,0,0
"2023","VIC","Major Cities of Australia",7222,0,0
"2023","VIC","Major Cities of Australia",4,0,0
"2024","ACT","Major Cities of Australia",2,0,0
"2024","ACT","Major Cities of Australia",3,0,0
"2024","ACT","Major Cities of Australia",3,0,0
"2024","ACT","Major Cities of Australia",516,0,0
"2024","ACT","Major Cities of Australia",146,0,0
"2024","ACT","Major Cities of Australia",50,0,2
"2024","ACT","Major Cities of Australia",1269,0,0
"2024","ACT","Major Cities of Australia",385,0,0
"2024","ACT","Major Cities of Australia",89,0,1
"2024","ACT","Major Cities of Australia",2317,0,0
"2024","ACT","Major Cities of Australia",445,0,0
"2024","ACT","Major Cities of Australia",54,0,0
"2024","ACT","Major Cities of Australia",634,0,0
"2024","ACT","Major Cities of Australia",151,0,0
"2024","ACT","Major Cities of Australia",3,0,0
"2024","ACT","Major Cities of Australia",68,0,0
"2024","ACT","Major Cities of Australia",15,0,0
"2024","NSW","Major Cities of Australia",7,0,1
"2024","NSW","Major Cities of Australia",2010,0,33
"2024","NSW","Major Cities of Australia",2266,0,30
"2024","NSW","Outer Regional Australia",2,0,0
"2024","NSW","Outer Regional Australia",347,0,1
"2024","NSW","Outer Regional Australia",639,0,1
"2024","NSW","Outer Regional Australia",732,0,1
"2024","NSW","Outer Regional Australia",194,0,0
"2024","SA","Outer Regional Australia",1,0,0
"2024","SA","Outer Regional Australia",30,0,0
"2024","SA","Outer Regional Australia",48,0,0
"2024","SA","Outer Regional Australia",184,1,1
"2024","SA","Outer Regional Australia",57,0,0
"2024","SA","Outer Regional Australia",161,0,0
"2024","SA","Outer Regional Australia",369,0,1
"2024","SA","Outer Regional Australia",74,0,0
"2024","SA","Outer Regional Australia",282,0,0
"2024","SA","Outer Regional Australia",458,1,2
"2024","SA","Outer Regional Australia",15,0,0
"2024","SA","Outer Regional Australia",128,0,0
"2024","SA","Outer Regional Australia",110,0,1
"2024","SA","Outer Regional Australia",8,0,0
"2024","SA","Outer Regional Australia",8,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",5,0,0
"2024","VIC","Outer Regional Australia",101,0,0
"2024","VIC","Outer Regional Australia",7,0,0
"2024","VIC","Outer Regional Australia",354,0,0
"2024","VIC","Outer Regional Australia",19,0,0
"2024","VIC","Outer Regional Australia",636,0,0
"2024","VIC","Outer Regional Australia",6,0,0
"2024","VIC","Outer Regional Australia",231,0,0
"2024","VIC","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",23,0,0
"2024","NSW","Outer Regional Australia",0,0,1
"2024","NSW","Outer Regional Australia",331,0,2
"2024","NSW","Outer Regional Australia",557,0,2
"2024","NSW","Outer Regional Australia",730,0,2
"2024","NSW","Outer Regional Australia",173,0,0
"2024","SA","Outer Regional Australia",2,0,0
"2024","SA","Outer Regional Australia",15,0,0
"2024","SA","Outer Regional Australia",42,0,0
"2024","SA","Outer Regional Australia",211,0,1
"2024","SA","Outer Regional Australia",49,0,0
"2024","SA","Outer Regional Australia",119,0,0
"2024","SA","Outer Regional Australia",381,0,1
"2024","SA","Outer Regional Australia",62,0,0
"2024","SA","Outer Regional Australia",170,0,0
"2024","SA","Outer Regional Australia",502,0,2
"2024","SA","Outer Regional Australia",18,0,0
"2024","SA","Outer Regional Australia",64,0,0
"2024","SA","Outer Regional Australia",153,0,0
"2024","SA","Outer Regional Australia",6,0,0
"2024","SA","Outer Regional Australia",8,0,0
"2024","SA","Outer Regional Australia",2,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",97,0,0
"2024","VIC","Outer Regional Australia",13,0,0
"2024","VIC","Outer Regional Australia",322,0,0
"2024","VIC","Outer Regional Australia",16,0,0
"2024","VIC","Outer Regional Australia",543,0,0
"2024","VIC","Outer Regional Australia",3,0,0
"2024","VIC","Outer Regional Australia",268,0,0
"2024","VIC","Outer Regional Australia",3,0,0
"2024","VIC","Outer Regional Australia",29,0,0
"2024","NSW","Outer Regional Australia",5,0,0
"2024","NSW","Outer Regional Australia",393,0,1
"2024","NSW","Outer Regional Australia",685,0,4
"2024","NSW","Outer Regional Australia",773,0,4
"2024","NSW","Outer Regional Australia",182,0,0
"2024","SA","Outer Regional Australia",2,0,0
"2024","SA","Outer Regional Australia",16,0,0
"2024","SA","Outer Regional Australia",41,0,0
"2024","SA","Outer Regional Australia",255,0,0
"2024","SA","Outer Regional Australia",51,0,0
"2024","SA","Outer Regional Australia",78,0,0
"2024","SA","Outer Regional Australia",549,0,3
"2024","SA","Outer Regional Australia",65,0,0
"2024","SA","Outer Regional Australia",175,0,0
"2024","SA","Outer Regional Australia",592,0,2
"2024","SA","Outer Regional Australia",33,0,0
"2024","SA","Outer Regional Australia",87,0,0
"2024","SA","Outer Regional Australia",170,0,0
"2024","SA","Outer Regional Australia",8,0,0
"2024","SA","Outer Regional Australia",9,0,0
"2024","SA","Outer Regional Australia",2,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",86,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",256,0,0
"2024","VIC","Outer Regional Australia",3,0,0
"2024","VIC","Outer Regional Australia",420,0,0
"2024","VIC","Outer Regional Australia",11,0,0
"2024","VIC","Outer Regional Australia",247,0,0
"2024","VIC","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",22,0,0
"2024","NSW","Outer Regional Australia",1,0,0
"2024","NSW","Outer Regional Australia",348,0,2
"2024","NSW","Outer Regional Australia",590,0,1
"2024","NSW","Outer Regional Australia",686,0,2
"2024","NSW","Outer Regional Australia",174,0,0
"2024","SA","Outer Regional Australia",1,0,0
"2024","SA","Outer Regional Australia",11,0,0
"2024","SA","Outer Regional Australia",16,0,0
"2024","SA","Outer Regional Australia",182,0,3
"2024","SA","Outer Regional Australia",38,0,0
"2024","SA","Outer Regional Australia",79,0,0
"2024","SA","Outer Regional Australia",415,0,2
"2024","SA","Outer Regional Australia",58,0,0
"2024","SA","Outer Regional Australia",154,0,0
"2024","SA","Outer Regional Australia",500,0,2
"2024","SA","Outer Regional Australia",19,0,0
"2024","SA","Outer Regional Australia",81,0,0
"2024","SA","Outer Regional Australia",149,0,0
"2024","SA","Outer Regional Australia",3,0,0
"2024","SA","Outer Regional Australia",8,0,0
"2024","SA","Outer Regional Australia",2,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",87,0,0
"2024","VIC","Outer Regional Australia",8,0,0
"2024","VIC","Outer Regional Australia",366,0,0
"2024","VIC","Outer Regional Australia",17,0,0
"2024","VIC","Outer Regional Australia",578,0,0
"2024","VIC","Outer Regional Australia",7,0,0
"2024","VIC","Outer Regional Australia",264,0,0
"2024","VIC","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",42,0,0
"2024","NSW","Outer Regional Australia",2,0,0
"2024","NSW","Outer Regional Australia",362,0,2
"2024","NSW","Outer Regional Australia",623,0,3
"2024","NSW","Outer Regional Australia",753,0,1
"2024","NSW","Outer Regional Australia",229,0,0
"2024","SA","Outer Regional Australia",0,0,1
"2024","SA","Outer Regional Australia",8,0,0
"2024","SA","Outer Regional Australia",32,0,0
"2024","SA","Outer Regional Australia",167,0,1
"2024","SA","Outer Regional Australia",31,0,0
"2024","SA","Outer Regional Australia",63,0,0
"2024","SA","Outer Regional Australia",322,0,2
"2024","SA","Outer Regional Australia",39,0,0
"2024","SA","Outer Regional Australia",149,0,0
"2024","SA","Outer Regional Australia",490,3,2
"2024","SA","Outer Regional Australia",20,0,0
"2024","SA","Outer Regional Australia",66,0,0
"2024","SA","Outer Regional Australia",174,0,0
"2024","SA","Outer Regional Australia",2,0,0
"2024","SA","Outer Regional Australia",9,0,0
"2024","SA","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",141,0,0
"2024","VIC","Outer Regional Australia",7,0,0
"2024","VIC","Outer Regional Australia",348,0,0
"2024","VIC","Outer Regional Australia",17,0,0
"2024","VIC","Outer Regional Australia",519,0,0
"2024","VIC","Outer Regional Australia",4,0,0
"2024","VIC","Outer Regional Australia",285,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",34,0,0
"2024","NSW","Outer Regional Australia",448,0,2
"2024","NSW","Outer Regional Australia",699,0,3
"2024","NSW","Outer Regional Australia",767,0,2
"2024","NSW","Outer Regional Australia",194,0,1
"2024","SA","Outer Regional Australia",1,0,0
"2024","SA","Outer Regional Australia",17,0,0
"2024","SA","Outer Regional Australia",20,0,0
"2024","SA","Outer Regional Australia",171,0,2
"2024","SA","Outer Regional Australia",36,0,0
"2024","SA","Outer Regional Australia",57,0,0
"2024","SA","Outer Regional Australia",342,0,4
"2024","SA","Outer Regional Australia",55,0,0
"2024","SA","Outer Regional Australia",100,0,0
"2024","SA","Outer Regional Australia",479,0,1
"2024","SA","Outer Regional Australia",16,0,0
"2024","SA","Outer Regional Australia",42,0,0
"2024","SA","Outer Regional Australia",146,0,0
"2024","SA","Outer Regional Australia",3,0,0
"2024","SA","Outer Regional Australia",4,0,0
"2024","SA","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",4,0,0
"2024","VIC","Outer Regional Australia",101,0,0
"2024","VIC","Outer Regional Australia",6,0,0
"2024","VIC","Outer Regional Australia",259,0,0
"2024","VIC","Outer Regional Australia",19,0,0
"2024","VIC","Outer Regional Australia",417,0,0
"2024","VIC","Outer Regional Australia",6,0,0
"2024","VIC","Outer Regional Australia",224,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",38,0,0
"2024","NSW","Outer Regional Australia",1,0,0
"2024","NSW","Outer Regional Australia",317,0,1
"2024","NSW","Outer Regional Australia",516,0,0
"2024","NSW","Outer Regional Australia",603,0,1
"2024","NSW","Outer Regional Australia",184,0,0
"2024","SA","Outer Regional Australia",36,0,0
"2024","SA","Outer Regional Australia",44,0,0
"2024","SA","Outer Regional Australia",183,1,2
"2024","SA","Outer Regional Australia",26,0,0
"2024","SA","Outer Regional Australia",119,0,0
"2024","SA","Outer Regional Australia",383,0,0
"2024","SA","Outer Regional Australia",45,0,0
"2024","SA","Outer Regional Australia",276,0,0
"2024","SA","Outer Regional Australia",1,0,0
"2024","SA","Outer Regional Australia",567,0,1
"2024","SA","Outer Regional Australia",18,0,0
"2024","SA","Outer Regional Australia",146,0,0
"2024","SA","Outer Regional Australia",164,0,2
"2024","SA","Outer Regional Australia",7,0,0
"2024","SA","Outer Regional Australia",11,0,0
"2024","SA","Outer Regional Australia",2,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",1,0,0
"2024","VIC","Outer Regional Australia",113,0,0
"2024","VIC","Outer Regional Australia",11,0,0
"2024","VIC","Outer Regional Australia",432,0,0
"2024","VIC","Outer Regional Australia",11,0,0
"2024","VIC","Outer Regional Australia",672,0,0
"2024","VIC","Outer Regional Australia",2,0,0
"2024","VIC","Outer Regional Australia",293,0,0
"2024","VIC","Outer Regional Australia",0,0,0
"2024","VIC","Outer Regional Australia",42,0,0
"2024","NSW","Outer Regional Australia",1,0,0
"2024","NSW","Outer Regional Australia",446,0,1
"2024","NSW","Outer Regional Australia",746,0,1
"2024","NSW","Outer Regional Australia",883,0,1
"2024","NSW","Outer Regional Australia",224,0,2
"2024","SA","Outer Regional Australia",23,0,0
"2024","SA","Outer Regional Australia",43,0,0
"2024","SA","Outer Regional Australia",240,0,0
"2024","SA","Outer Regional Australia",18,0,0
"2024","SA","Outer Regional Australia",111,0,0
"2024","SA","Outer Regional Australia",457,0,0
"2024","SA","Outer Regional Australia",29,0,0
"2024","SA","Outer Regional Australia",239,0,0
"2024","SA","Outer Regional Australia",620,0,3
"2024","SA","Outer Regional Australia",16,0,0
