"JURISDICTION","LOCATION","AGE_GROUP","FINES","ARRESTS","CHARGES","FINES_log"
"VIC","Major Cities of Australia","17-25",2161,0,0,3.3348556896172914
"VIC","Major Cities of Australia","17-25",1046,0,0,3.0199466816788423
"VIC","Major Cities of Australia","26-39",9515,0,0,3.9784544333652283
"VIC","Major Cities of Australia","26-39",9376,0,0,3.9720639160080218
"VIC","Major Cities of Australia","26-39",1885,0,0,3.2755416884013093
"VIC","Major Cities of Australia","40-64",15372,0,0,4.1867586271816135
"VIC","Major Cities of Australia","40-64",15228,0,0,4.182671386675478
"VIC","Major Cities of Australia","40-64",2131,0,0,3.3287872003545345
"VIC","Major Cities of Australia","65 and over",4298,0,0,3.6333674451170066
"VIC","Major Cities of Australia","65 and over",4325,0,0,3.6360865151030723
"VIC","Major Cities of Australia","65 and over",359,0,0,2.5563025007672873
"VIC","Major Cities of Australia","Unknown",10208,0,0,4.008983203815472
"VIC","Major Cities of Australia","Unknown",7431,0,0,3.871105700985585
"VIC","Outer Regional Australia","17-25",3,0,0,0.6020599913279623
"VIC","Outer Regional Australia","17-25",109,0,0,2.041392685158225
"VIC","Outer Regional Australia","17-25",141,0,0,2.1522883443830563
"VIC","Outer Regional Australia","26-39",4,0,0,0.6989700043360187
"VIC","Outer Regional Australia","26-39",384,0,0,2.5854607295085006
"VIC","Outer Regional Australia","26-39",315,0,0,2.4996870826184034
"VIC","Outer Regional Australia","40-64",18,0,0,1.2787536009528289
"VIC","Outer Regional Australia","40-64",647,0,0,2.811575005870593
"VIC","Outer Regional Australia","40-64",381,0,0,2.5820633629117085
"VIC","Outer Regional Australia","65 and over",5,0,0,0.7781512503836435
"VIC","Outer Regional Australia","65 and over",268,0,0,2.4297522800024076
"VIC","Outer Regional Australia","65 and over",73,0,0,1.8692317197309762
"VIC","Outer Regional Australia","Unknown",11,0,0,1.0791812460476247
"VIC","Outer Regional Australia","Unknown",371,0,0,2.5705429398818973
"VIC","Remote Australia","17-25",2,0,0,0.47712125471966244
"VIC","Remote Australia","26-39",1,0,0,0.30102999566398114
"VIC","Remote Australia","26-39",2,0,0,0.47712125471966244
"VIC","Remote Australia","40-64",5,0,0,0.7781512503836435
"VIC","Remote Australia","65 and over",10,0,0,1.041392685158225
"VIC","Unknown","17-25",23,0,0,1.380211241711606
"VIC","Unknown","17-25",60,0,0,1.785329835010767
"VIC","Unknown","17-25",42,0,0,1.6334684555795864
"VIC","Unknown","26-39",160,0,0,2.2068258760318495
"VIC","Unknown","26-39",270,0,0,2.4329692908744054
"VIC","Unknown","26-39",102,0,0,2.012837224705172
"VIC","Unknown","40-64",261,0,0,2.4183012913197452
"VIC","Unknown","40-64",397,0,0,2.5998830720736876
"VIC","Unknown","40-64",81,0,0,1.9138138523837167
"VIC","Unknown","65 and over",80,0,0,1.9084850188786497
"VIC","Unknown","65 and over",157,0,0,2.1986570869544226
"VIC","Unknown","65 and over",25,0,0,1.414973347970818
"VIC","Unknown","Unknown",146,0,0,2.1673173347481756
"VIC","Unknown","Unknown",195,0,0,2.2922560713564755
"WA","Unknown","0-16",1,0,0,0.30102999566398114
"WA","Unknown","0-16",1,0,0,0.30102999566398114
"WA","Unknown","0-16",1,0,0,0.30102999566398114
"WA","Unknown","17-25",205,0,0,2.3138672203691533
"WA","Unknown","17-25",969,0,0,2.9867717342662448
"WA","Unknown","17-25",5380,0,0,3.7308629920464935
"WA","Unknown","17-25",625,0,0,2.796574333210429
"WA","Unknown","17-25",1069,0,0,3.0293837776852093
"WA","Unknown","26-39",502,0,0,2.7015679850559273
"WA","Unknown","26-39",2879,0,0,3.4593924877592306
"WA","Unknown","26-39",12534,0,0,4.098124338294236
"WA","Unknown","26-39",1217,0,0,3.0856472882968564
"WA","Unknown","26-39",3611,0,0,3.5577477416414673
"WA","Unknown","40-64",551,0,0,2.7419390777291985
"WA","Unknown","40-64",4582,0,0,3.6611498572447867
"WA","Unknown","40-64",18163,0,0,4.2592114932289284
"WA","Unknown","40-64",1460,0,0,3.1646502159342966
"WA","Unknown","40-64",7979,0,0,3.902002891350729
"WA","Unknown","65 and over",118,0,0,2.0755469613925306
"WA","Unknown","65 and over",1072,0,0,3.0305997219659506
"WA","Unknown","65 and over",4116,0,0,3.6145808669974855
"WA","Unknown","65 and over",284,0,0,2.45484486000851
"WA","Unknown","65 and over",2512,0,0,3.4001924885925754
"WA","Unknown","Unknown",4,0,0,0.6989700043360187
"WA","Unknown","Unknown",19,0,0,1.301029995663981
"WA","Unknown","Unknown",5,0,0,0.7781512503836435
"ACT","Major Cities of Australia","0-16",2,0,0,0.47712125471966244
"ACT","Major Cities of Australia","0-16",1,0,0,0.30102999566398114
"ACT","Major Cities of Australia","0-16",4,0,0,0.6989700043360187
"ACT","Major Cities of Australia","17-25",473,0,0,2.675778341674085
"ACT","Major Cities of Australia","17-25",194,0,0,2.290034611362518
"ACT","Major Cities of Australia","17-25",61,0,0,1.7923916894982537
"ACT","Major Cities of Australia","26-39",893,0,0,2.951337518795917
"ACT","Major Cities of Australia","26-39",504,0,0,2.7032913781186614
"ACT","Major Cities of Australia","26-39",63,0,0,1.8061799739838869
"ACT","Major Cities of Australia","40-64",1520,0,0,3.182129214052998
"ACT","Major Cities of Australia","40-64",631,0,0,2.8007170782823847
"ACT","Major Cities of Australia","40-64",40,0,0,1.6127838567197355
"ACT","Major Cities of Australia","65 and over",431,0,0,2.635483746814912
"ACT","Major Cities of Australia","65 and over",237,0,0,2.376576957056512
"ACT","Major Cities of Australia","65 and over",7,0,0,0.9030899869919434
"ACT","Major Cities of Australia","Unknown",66,0,0,1.8260748027008262
"ACT","Major Cities of Australia","Unknown",24,0,0,1.3979400086720375
"NSW","Inner Regional Australia","0-16",7,0,0,0.9030899869919434
"NSW","Inner Regional Australia","17-25",1529,0,9,3.1846914308175984
"NSW","Inner Regional Australia","26-39",2345,0,12,3.37032800777951
"NSW","Inner Regional Australia","40-64",2341,0,4,3.3695868907363438
"NSW","Inner Regional Australia","65 and over",569,0,0,2.7558748556724915
"NSW","Major Cities of Australia","0-16",3,0,0,0.6020599913279623
"NSW","Major Cities of Australia","17-25",1749,0,32,3.243038048686294
"NSW","Major Cities of Australia","26-39",1974,0,25,3.295567099962479
"NSW","Major Cities of Australia","40-64",1730,0,14,3.2382970678753935
"NSW","Major Cities of Australia","65 and over",252,0,0,2.4031205211758175
"NSW","Outer Regional Australia","0-16",1,0,0,0.30102999566398114
"NSW","Outer Regional Australia","17-25",312,0,4,2.4955443375464483
"NSW","Outer Regional Australia","26-39",576,0,3,2.7611758131557314
"NSW","Outer Regional Australia","40-64",759,0,2,2.8808135922807914
"NSW","Outer Regional Australia","65 and over",197,0,0,2.296665190261531
"NSW","Remote Australia","17-25",21,0,1,1.3424226808222062
"VIC","Outer Regional Australia","26-39",6,0,0,0.8450980400142567
"VIC","Outer Regional Australia","26-39",302,0,0,2.481442628502305
"VIC","Outer Regional Australia","26-39",288,0,0,2.4608978427565478
"VIC","Outer Regional Australia","40-64",24,0,0,1.3979400086720375
"VIC","Outer Regional Australia","40-64",498,0,0,2.6981005456233897
"VIC","Outer Regional Australia","40-64",333,0,0,2.5237464668115646
"VIC","Outer Regional Australia","65 and over",4,0,0,0.6989700043360187
"VIC","Outer Regional Australia","65 and over",247,0,0,2.394451680826216
"VIC","Outer Regional Australia","65 and over",103,0,0,2.0170333392987803
"VIC","Outer Regional Australia","Unknown",5,0,0,0.7781512503836435
"VIC","Outer Regional Australia","Unknown",314,0,0,2.4983105537896004
"VIC","Remote Australia","26-39",5,0,0,0.7781512503836435
"VIC","Remote Australia","40-64",3,0,0,0.6020599913279623
"VIC","Remote Australia","65 and over",3,0,0,0.6020599913279623
"VIC","Unknown","17-25",78,0,0,1.8976270912904412
"VIC","Unknown","17-25",72,0,0,1.8633228601204557
"VIC","Unknown","17-25",21,0,0,1.3424226808222062
"VIC","Unknown","26-39",225,0,0,2.3541084391474008
"VIC","Unknown","26-39",219,0,0,2.342422680822206
"VIC","Unknown","26-39",33,0,0,1.5314789170422551
"VIC","Unknown","40-64",372,0,0,2.5717088318086874
"VIC","Unknown","40-64",329,0,0,2.518513939877887
"VIC","Unknown","40-64",44,0,0,1.6532125137753435
"VIC","Unknown","65 and over",131,0,0,2.1205739312058496
"VIC","Unknown","65 and over",113,0,0,2.0569048513364723
"VIC","Unknown","65 and over",10,0,0,1.041392685158225
"VIC","Unknown","Unknown",237,0,0,2.376576957056512
"VIC","Unknown","Unknown",168,0,0,2.2278867046136734
"VIC","Unknown","Unknown",1,0,0,0.30102999566398114
"WA","Unknown","0-16",1,0,0,0.30102999566398114
"WA","Unknown","0-16",5,0,0,0.7781512503836435
"WA","Unknown","0-16",2,0,0,0.47712125471966244
"WA","Unknown","0-16",1,0,0,0.30102999566398114
"WA","Unknown","17-25",213,0,0,2.3304137733491905
"WA","Unknown","17-25",947,0,0,2.9768083373380656
"WA","Unknown","17-25",6665,0,0,3.8238653093245114
"WA","Unknown","17-25",799,0,0,2.9030899869919433
"WA","Unknown","17-25",1091,0,0,3.038222638368718
"WA","Unknown","26-39",423,0,0,2.6273658565927325
"WA","Unknown","26-39",2876,0,0,3.4589398618903258
"WA","Unknown","26-39",15185,0,0,4.181443395541898
"WA","Unknown","26-39",1423,0,0,3.1535099893008374
"WA","Unknown","26-39",3511,0,0,3.5455545072340646
"WA","Unknown","40-64",544,0,0,2.736396502276642
"WA","Unknown","40-64",4227,0,0,3.6261349786353883
"WA","Unknown","40-64",20374,0,0,4.309097617412014
"WA","Unknown","40-64",1685,0,0,3.226857570288723
"WA","Unknown","40-64",7845,0,0,3.8946483037935162
"WA","Unknown","65 and over",113,0,0,2.0569048513364723
"WA","Unknown","65 and over",1084,0,0,3.0354297381845483
"WA","Unknown","65 and over",4457,0,0,3.6491400641442184
"WA","Unknown","65 and over",340,0,0,2.5327543789924976
"WA","Unknown","65 and over",2378,0,0,3.376394442037266
"WA","Unknown","Unknown",5,0,0,0.7781512503836435
"WA","Unknown","Unknown",19,0,0,1.301029995663981
"WA","Unknown","Unknown",4,0,0,0.6989700043360187
"ACT","Major Cities of Australia","0-16",4,0,0,0.6989700043360187
"ACT","Major Cities of Australia","17-25",473,0,0,2.675778341674085
"ACT","Major Cities of Australia","17-25",223,0,0,2.3502480183341623
"ACT","Major Cities of Australia","17-25",55,0,0,1.7481880270062005
"ACT","Major Cities of Australia","26-39",1001,0,0,3.0008677215312267
"ACT","Major Cities of Australia","26-39",515,0,0,2.7126497016272113
"ACT","Major Cities of Australia","26-39",59,0,0,1.7781512503836434
"ACT","Major Cities of Australia","40-64",1796,0,0,3.2545480771089736
"ACT","Major Cities of Australia","40-64",700,0,0,2.8457180179666586
"ACT","Major Cities of Australia","40-64",38,0,0,1.591064607026499
"ACT","Major Cities of Australia","65 and over",524,0,0,2.7201593034059566
"ACT","Major Cities of Australia","65 and over",257,0,0,2.41161970596323
"ACT","Major Cities of Australia","65 and over",6,0,0,0.8450980400142567
"ACT","Major Cities of Australia","Unknown",82,0,0,1.919078092376074
"ACT","Major Cities of Australia","Unknown",29,0,0,1.4771212547196624
"NSW","Inner Regional Australia","0-16",5,0,0,0.7781512503836435
"NSW","Inner Regional Australia","17-25",1363,0,14,3.13481437032046
"NSW","Inner Regional Australia","26-39",2051,0,14,3.3121773564397783
"NSW","Inner Regional Australia","40-64",2129,0,3,3.328379603438737
"NSW","Inner Regional Australia","65 and over",477,0,1,2.6794278966121188
"NSW","Major Cities of Australia","0-16",2,0,0,0.47712125471966244
"NSW","Major Cities of Australia","17-25",1688,0,32,3.2276296495710084
"NSW","Major Cities of Australia","26-39",1769,0,21,3.2479732663618064
"NSW","Major Cities of Australia","40-64",1589,0,13,3.2013971243204513
"NSW","Major Cities of Australia","65 and over",243,0,0,2.387389826338729
"NSW","Outer Regional Australia","0-16",1,0,0,0.30102999566398114
"NSW","Outer Regional Australia","17-25",313,0,3,2.4969296480732144
"NSW","Outer Regional Australia","26-39",562,0,1,2.7505083948513462
"NSW","Outer Regional Australia","40-64",662,0,1,2.8215135284047728
"NSW","Outer Regional Australia","65 and over",187,0,0,2.2741578492636796
"NSW","Remote Australia","17-25",31,0,1,1.5051499783199058
"NSW","Remote Australia","26-39",41,0,0,1.6232492903979003
"NSW","Remote Australia","40-64",51,0,0,1.716003343634799
"NSW","Remote Australia","65 and over",14,0,0,1.1760912590556811
"NSW","Unknown","0-16",1,0,0,0.30102999566398114
"NSW","Unknown","17-25",7,0,0,0.9030899869919434
"NSW","Unknown","26-39",6,0,0,0.8450980400142567
"NSW","Unknown","40-64",5,0,0,0.7781512503836435
"NSW","Unknown","65 and over",1,0,0,0.30102999566398114
"NSW","Unknown","Unknown",41595,0,0,4.619051569534167
"NSW","Unknown","Unknown",2757,0,0,3.4405942618398306
"NSW","Unknown","Unknown",23219,0,0,4.365862215402555
"NSW","Very Remote Australia","17-25",4,0,0,0.6989700043360187
"NSW","Very Remote Australia","26-39",6,0,0,0.8450980400142567
"NSW","Very Remote Australia","40-64",8,0,0,0.9542425094393249
"NSW","Very Remote Australia","65 and over",2,0,0,0.47712125471966244
"NT","Unknown","0-16",2,0,0,0.47712125471966244
"NT","Unknown","0-16",2,0,0,0.47712125471966244
"NT","Unknown","17-25",250,0,0,2.3996737214810375
"NT","Unknown","17-25",47,0,6,1.6812412373755872
"NT","Unknown","17-25",59,0,0,1.7781512503836434
"NT","Unknown","26-39",661,0,0,2.8208579894396997
"NT","Unknown","26-39",95,1,7,1.9822712330395682
"NT","Unknown","26-39",133,0,0,2.1271047983648073
"NT","Unknown","40-64",809,0,0,2.9084850188786495
"NT","Unknown","40-64",79,0,0,1.9030899869919433
"NT","Unknown","40-64",206,0,0,2.3159703454569174
"NT","Unknown","65 and over",220,0,0,2.34439227368511
"NT","Unknown","65 and over",15,2,6,1.2041199826559246
"NT","Unknown","65 and over",37,0,0,1.57978359661681
"NT","Unknown","Unknown",101,0,0,2.008600171761917
"NT","Unknown","Unknown",1,0,0,0.30102999566398114
"NT","Unknown","Unknown",18,0,0,1.2787536009528289
"SA","Unknown","0-16",1,0,0,0.30102999566398114
"SA","Unknown","0-16",1,0,0,0.30102999566398114
"SA","Unknown","0-16",0,0,0,0
"SA","Unknown","0-16",2,0,0,0.47712125471966244
"SA","Unknown","17-25",488,0,0,2.6893088591236203
"SA","Unknown","17-25",903,0,0,2.956168430475363
"SA","Unknown","17-25",0,0,0,0
"SA","Unknown","17-25",759,0,4,2.8808135922807914
"SA","Unknown","26-39",1189,0,0,3.07554696139253
"SA","Unknown","26-39",2343,0,0,3.3699576073460524
"SA","Unknown","26-39",0,0,0,0
"SA","Unknown","26-39",1330,2,13,3.124178055474675
"SA","Unknown","40-64",2103,0,0,3.3230457354817013
"SA","Unknown","40-64",3945,0,0,3.596157080916172
"SA","Unknown","40-64",0,0,0,0
"SA","Unknown","40-64",1817,3,7,3.259593878885948
"SA","Unknown","65 and over",742,0,0,2.870988813760575
"SA","Unknown","65 and over",1329,0,0,3.123851640967086
"SA","Unknown","65 and over",0,0,0,0
"SA","Unknown","65 and over",543,0,2,2.7355988996981795
"SA","Unknown","Unknown",166,0,0,2.2227164711475833
"SA","Unknown","Unknown",212,0,0,2.3283796034387376
"SA","Unknown","Unknown",0,0,0,0
"SA","Unknown","Unknown",2,0,0,0.47712125471966244
"TAS","Unknown","0-16",1,0,0,0.30102999566398114
"TAS","Unknown","0-16",0,0,2,0
"TAS","Unknown","17-25",636,0,0,2.80413943233535
"TAS","Unknown","17-25",295,0,8,2.4712917110589383
"TAS","Unknown","26-39",1549,0,0,3.1903316981702914
"TAS","Unknown","26-39",469,0,7,2.672097857935717
"TAS","Unknown","40-64",2159,0,0,3.3344537511509302
"TAS","Unknown","40-64",537,0,8,2.730782275666389
"TAS","Unknown","65 and over",784,0,0,2.8948696567452523
"TAS","Unknown","65 and over",161,0,0,2.2095150145426303
"TAS","Unknown","Unknown",2,0,0,0.47712125471966244
"TAS","Unknown","Unknown",3,0,0,0.6020599913279623
"VIC","Inner Regional Australia","0-16",1,0,0,0.30102999566398114
"VIC","Inner Regional Australia","17-25",279,0,0,2.447158031342219
"VIC","Inner Regional Australia","17-25",562,0,0,2.7505083948513462
"VIC","Inner Regional Australia","17-25",748,0,0,2.874481817699466
"VIC","Inner Regional Australia","26-39",875,0,0,2.9425041061680806
"VIC","Inner Regional Australia","26-39",1768,0,0,3.247727832909723
"VIC","Inner Regional Australia","26-39",1575,0,0,3.197556213153536
"VIC","Inner Regional Australia","40-64",1330,0,0,3.124178055474675
"VIC","Inner Regional Australia","40-64",3033,0,0,3.4820155764507117
"VIC","Inner Regional Australia","40-64",2059,0,0,3.3138672203691533
"VIC","Inner Regional Australia","65 and over",510,0,0,2.7084209001347124
"VIC","Inner Regional Australia","65 and over",1270,0,0,3.104145550554008
"VIC","Inner Regional Australia","65 and over",546,0,0,2.7379873263334304
"VIC","Inner Regional Australia","Unknown",1020,0,0,3.00902574208691
"VIC","Inner Regional Australia","Unknown",1767,0,0,3.247482260677054
"VIC","Inner Regional Australia","Unknown",1,0,0,0.30102999566398114
"VIC","Major Cities of Australia","0-16",1,0,0,0.30102999566398114
"VIC","Major Cities of Australia","17-25",3632,0,0,3.5602653978627146
"VIC","Major Cities of Australia","17-25",2567,0,0,3.4095950193968156
"VIC","Major Cities of Australia","17-25",1075,0,0,3.03181227133037
"VIC","Major Cities of Australia","26-39",11843,0,0,4.073498398717261
"VIC","Major Cities of Australia","26-39",8967,0,0,3.952695599586916
"VIC","Major Cities of Australia","26-39",1836,0,0,3.264109156305808
"VIC","Major Cities of Australia","40-64",19526,0,0,4.2906355262615445
"VIC","Major Cities of Australia","40-64",14497,0,0,4.161308095416215
"VIC","Major Cities of Australia","40-64",2030,0,0,3.3077099234048064
"VIC","Major Cities of Australia","65 and over",5840,0,0,3.766487206239694
"VIC","Major Cities of Australia","65 and over",4074,0,0,3.6101276130759947
"VIC","Major Cities of Australia","65 and over",385,0,0,2.5865873046717547
"VIC","Major Cities of Australia","Unknown",13208,0,0,4.120869940179188
"VIC","Major Cities of Australia","Unknown",7242,0,0,3.8599184852007156
"VIC","Major Cities of Australia","Unknown",1,0,0,0.30102999566398114
"VIC","Outer Regional Australia","17-25",2,0,0,0.47712125471966244
"VIC","Outer Regional Australia","17-25",84,0,0,1.9294189257142926
"VIC","Outer Regional Australia","17-25",142,0,0,2.1553360374650614
"VIC","Outer Regional Australia","26-39",5,0,0,0.7781512503836435
"VIC","Outer Regional Australia","26-39",276,0,0,2.442479769064448
"VIC","Outer Regional Australia","26-39",276,0,0,2.442479769064448
"VIC","Outer Regional Australia","40-64",9,0,0,1
"VIC","Outer Regional Australia","40-64",505,0,0,2.704150516839799
"VIC","Outer Regional Australia","40-64",342,0,0,2.53529412004277
"VIC","Outer Regional Australia","65 and over",2,0,0,0.47712125471966244
"VIC","Outer Regional Australia","65 and over",207,0,0,2.3180633349627615
"VIC","Outer Regional Australia","65 and over",112,0,0,2.0530784434834195
"VIC","Outer Regional Australia","Unknown",2,0,0,0.47712125471966244
"VIC","Outer Regional Australia","Unknown",321,0,0,2.507855871695831
"VIC","Outer Regional Australia","Unknown",2,0,0,0.47712125471966244
